created at,id,run id,run attempt,workflow name,name,head branch,conclusion,step,html url
""06.09.23, 14:56:02"",16549475520,6098742095,1,Additional QUnit,ui.scheduler(2/3)-PST8PDT,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549475520
""06.09.23, 14:56:03"",16549475772,6098742095,1,Additional QUnit,ui.scheduler(2/3)-Japan,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549475772
""06.09.23, 14:56:03"",16549476051,6098742095,1,Additional QUnit,ui.scheduler(2/3)-Australia/ACT,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549476051
""06.09.23, 14:56:04"",16549476298,6098742095,1,Additional QUnit,ui.scheduler(2/3)-Europe/London,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549476298
""06.09.23, 14:56:04"",16549476581,6098742095,1,Additional QUnit,ui.scheduler(3/3)-PST8PDT,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549476581
""06.09.23, 14:56:04"",16549476828,6098742095,1,Additional QUnit,ui.scheduler(3/3)-Japan,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549476828
""06.09.23, 14:56:05"",16549477168,6098742095,1,Additional QUnit,ui.scheduler(3/3)-Australia/ACT,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549477168
""06.09.23, 14:56:06"",16549477358,6098742095,1,Additional QUnit,ui.scheduler(3/3)-Europe/London,23_2fluent-switch,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098742095/job/16549477358
""06.09.23, 14:54:36"",16549423843,6098724732,1,Additional QUnit,ui.widgets(2/3)-android6,update_devextreme-generator_22-2,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098724732/job/16549423843
""06.09.23, 14:53:48"",16549393909,6098716979,1,Additional QUnit,misc(1/2)-PST8PDT,update_devextreme-generator_23-1,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098716979/job/16549393909
""06.09.23, 14:53:50"",16549395255,6098716979,1,Additional QUnit,misc(2/2)-PST8PDT,update_devextreme-generator_23-1,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098716979/job/16549395255
""06.09.23, 15:13:26"",16550162942,6098716979,2,Additional QUnit,misc(1/2)-PST8PDT,update_devextreme-generator_23-1,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098716979/job/16550162942
""06.09.23, 14:47:15"",16549146363,6098650564,1,Additional QUnit,ui.editors(2/2)-shadow-dom,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16549146363
""06.09.23, 14:47:15"",16549146617,6098650564,1,Additional QUnit,ui.editors(2/2)-ios10,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16549146617
""06.09.23, 14:47:29"",16549155719,6098650564,1,Additional QUnit,ui.editors(2/2)-PST8PDT,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16549155719
""06.09.23, 14:47:30"",16549156073,6098650564,1,Additional QUnit,ui.editors(2/2)-Japan,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16549156073
""06.09.23, 14:47:31"",16549156470,6098650564,1,Additional QUnit,ui.editors(2/2)-Australia/ACT,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16549156470
""06.09.23, 14:47:31"",16549156848,6098650564,1,Additional QUnit,ui.editors(2/2)-Europe/London,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16549156848
""06.09.23, 15:35:00"",16550964363,6098650564,2,Additional QUnit,ui.editors(2/2)-PST8PDT,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16550964363
""06.09.23, 15:35:00"",16550964687,6098650564,2,Additional QUnit,ui.editors(2/2)-Japan,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16550964687
""06.09.23, 15:35:01"",16550965224,6098650564,2,Additional QUnit,ui.editors(2/2)-Australia/ACT,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16550965224
""06.09.23, 15:35:02"",16550965517,6098650564,2,Additional QUnit,ui.editors(2/2)-Europe/London,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16550965517
""06.09.23, 15:35:22"",16550978263,6098650564,2,Additional QUnit,ui.editors(2/2)-shadow-dom,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16550978263
""06.09.23, 15:35:22"",16550978554,6098650564,2,Additional QUnit,ui.editors(2/2)-ios10,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098650564/job/16550978554
""06.09.23, 14:35:46"",16548712598,6098521621,1,Additional QUnit,ui.grid(1/2)-firefox,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548712598
""06.09.23, 14:35:47"",16548713095,6098521621,1,Additional QUnit,ui.scheduler(1/3)-firefox,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548713095
""06.09.23, 14:35:54"",16548718109,6098521621,1,Additional QUnit,ui.widgets(3/3)-shadow-dom,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548718109
""06.09.23, 14:35:55"",16548718389,6098521621,1,Additional QUnit,ui.widgets(3/3)-ios10,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548718389
""06.09.23, 14:35:55"",16548718700,6098521621,1,Additional QUnit,ui.widgets(3/3)-android6,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548718700
""06.09.23, 14:35:57"",16548719835,6098521621,1,Additional QUnit,ui.editors(2/2)-shadow-dom,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548719835
""06.09.23, 14:35:57"",16548720126,6098521621,1,Additional QUnit,ui.editors(2/2)-ios10,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548720126
""06.09.23, 14:36:01"",16548722269,6098521621,1,Additional QUnit,ui.grid(1/2)-android6,no-excessive-onrendered-on-remount,cancelled,Post Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548722269
""06.09.23, 14:36:12"",16548729514,6098521621,1,Additional QUnit,ui.editors(2/2)-PST8PDT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548729514
""06.09.23, 14:36:13"",16548729820,6098521621,1,Additional QUnit,ui.editors(2/2)-Japan,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548729820
""06.09.23, 14:36:13"",16548730034,6098521621,1,Additional QUnit,ui.editors(2/2)-Australia/ACT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548730034
""06.09.23, 14:36:13"",16548730290,6098521621,1,Additional QUnit,ui.editors(2/2)-Europe/London,no-excessive-onrendered-on-remount,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548730290
""06.09.23, 14:36:14"",16548730763,6098521621,1,Additional QUnit,ui.grid(1/2)-PST8PDT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548730763
""06.09.23, 14:36:15"",16548731047,6098521621,1,Additional QUnit,ui.grid(1/2)-Japan,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548731047
""06.09.23, 14:36:15"",16548731347,6098521621,1,Additional QUnit,ui.grid(1/2)-Australia/ACT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548731347
""06.09.23, 14:36:16"",16548731612,6098521621,1,Additional QUnit,ui.grid(1/2)-Europe/London,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548731612
""06.09.23, 14:36:17"",16548732066,6098521621,1,Additional QUnit,ui.grid(2/2)-Japan,no-excessive-onrendered-on-remount,cancelled,Post Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548732066
""06.09.23, 14:36:17"",16548732297,6098521621,1,Additional QUnit,ui.grid(2/2)-Australia/ACT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548732297
""06.09.23, 14:36:17"",16548732530,6098521621,1,Additional QUnit,ui.grid(2/2)-Europe/London,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548732530
""06.09.23, 14:36:18"",16548732867,6098521621,1,Additional QUnit,ui.scheduler(1/3)-PST8PDT,no-excessive-onrendered-on-remount,cancelled,Post Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548732867
""06.09.23, 14:36:18"",16548733093,6098521621,1,Additional QUnit,ui.scheduler(1/3)-Japan,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548733093
""06.09.23, 14:36:19"",16548733311,6098521621,1,Additional QUnit,ui.scheduler(1/3)-Australia/ACT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548733311
""06.09.23, 14:36:19"",16548733565,6098521621,1,Additional QUnit,ui.scheduler(1/3)-Europe/London,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548733565
""06.09.23, 14:36:20"",16548733815,6098521621,1,Additional QUnit,ui.scheduler(2/3)-PST8PDT,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548733815
""06.09.23, 14:36:20"",16548734093,6098521621,1,Additional QUnit,ui.scheduler(2/3)-Japan,no-excessive-onrendered-on-remount,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548734093
""06.09.23, 14:36:20"",16548734307,6098521621,1,Additional QUnit,ui.scheduler(2/3)-Australia/ACT,no-excessive-onrendered-on-remount,cancelled,Post Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548734307
""06.09.23, 14:36:21"",16548734558,6098521621,1,Additional QUnit,ui.scheduler(2/3)-Europe/London,no-excessive-onrendered-on-remount,cancelled,Post Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548734558
""06.09.23, 14:42:11"",16548955372,6098521621,1,Additional QUnit,Send notifications,no-excessive-onrendered-on-remount,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6098521621/job/16548955372
""06.09.23, 14:06:34"",16547553623,6098083231,1,Additional QUnit,ui.widgets(3/3)-shadow-dom,23_2_tabs_styling_mode_fluent,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098083231/job/16547553623
""06.09.23, 13:58:38"",16547226909,6098043796,1,Additional QUnit,ui.grid(2/2)-shadow-dom,23_2_update_icons,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6098043796/job/16547226909
""06.09.23, 13:53:10"",16547026953,6097984796,1,Additional QUnit,export-firefox,23_2_tabpanel_styling_mode,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6097984796/job/16547026953
""06.09.23, 13:53:33"",16547041114,6097984796,1,Additional QUnit,misc(1/2)-Europe/London,23_2_tabpanel_styling_mode,failure,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6097984796/job/16547041114
""06.09.23, 13:46:26"",16546781993,6097977883,1,Additional QUnit,Build,renovate/23_2-pin-dependencies,failure,Run npm install,https://github.com/DevExpress/DevExtreme/actions/runs/6097977883/job/16546781993
""06.09.23, 13:55:29"",16547111188,6097953090,1,Additional QUnit,Performance,23_2_tabs_styling_mode_fluent,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547111188
""06.09.23, 13:55:31"",16547112719,6097953090,1,Additional QUnit,misc(1/2)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,Get sources,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547112719
""06.09.23, 13:55:31"",16547113013,6097953090,1,Additional QUnit,misc(1/2)-Japan,23_2_tabs_styling_mode_fluent,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547113013
""06.09.23, 13:55:32"",16547113279,6097953090,1,Additional QUnit,misc(1/2)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547113279
""06.09.23, 13:55:32"",16547113570,6097953090,1,Additional QUnit,misc(1/2)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,Run QUnit tests,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547113570
""06.09.23, 13:55:33"",16547113815,6097953090,1,Additional QUnit,misc(2/2)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547113815
""06.09.23, 13:55:33"",16547114084,6097953090,1,Additional QUnit,misc(2/2)-Japan,23_2_tabs_styling_mode_fluent,cancelled,Get sources,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547114084
""06.09.23, 13:55:33"",16547114316,6097953090,1,Additional QUnit,misc(2/2)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,Get sources,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547114316
""06.09.23, 13:55:34"",16547114572,6097953090,1,Additional QUnit,misc(2/2)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,Get sources,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547114572
""06.09.23, 13:55:34"",16547114822,6097953090,1,Additional QUnit,ui.editors(1/2)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547114822
""06.09.23, 13:55:35"",16547115092,6097953090,1,Additional QUnit,ui.editors(1/2)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547115092
""06.09.23, 13:55:35"",16547115434,6097953090,1,Additional QUnit,ui.editors(1/2)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547115434
""06.09.23, 13:55:36"",16547115738,6097953090,1,Additional QUnit,ui.editors(1/2)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547115738
""06.09.23, 13:55:36"",16547115981,6097953090,1,Additional QUnit,ui.editors(2/2)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547115981
""06.09.23, 13:55:36"",16547116251,6097953090,1,Additional QUnit,ui.editors(2/2)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547116251
""06.09.23, 13:55:37"",16547116577,6097953090,1,Additional QUnit,ui.editors(2/2)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547116577
""06.09.23, 13:55:37"",16547116853,6097953090,1,Additional QUnit,ui.editors(2/2)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547116853
""06.09.23, 13:55:38"",16547117100,6097953090,1,Additional QUnit,ui.grid(1/2)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547117100
""06.09.23, 13:55:38"",16547117329,6097953090,1,Additional QUnit,ui.grid(1/2)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547117329
""06.09.23, 13:55:39"",16547117614,6097953090,1,Additional QUnit,ui.grid(1/2)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547117614
""06.09.23, 13:55:39"",16547117854,6097953090,1,Additional QUnit,ui.grid(1/2)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547117854
""06.09.23, 13:55:40"",16547118058,6097953090,1,Additional QUnit,ui.grid(2/2)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547118058
""06.09.23, 13:55:40"",16547118357,6097953090,1,Additional QUnit,ui.grid(2/2)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547118357
""06.09.23, 13:55:40"",16547118602,6097953090,1,Additional QUnit,ui.grid(2/2)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547118602
""06.09.23, 13:55:41"",16547118842,6097953090,1,Additional QUnit,ui.grid(2/2)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547118842
""06.09.23, 13:55:41"",16547119038,6097953090,1,Additional QUnit,ui.scheduler(1/3)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547119038
""06.09.23, 13:55:42"",16547119403,6097953090,1,Additional QUnit,ui.scheduler(1/3)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547119403
""06.09.23, 13:55:42"",16547119630,6097953090,1,Additional QUnit,ui.scheduler(1/3)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547119630
""06.09.23, 13:55:43"",16547119834,6097953090,1,Additional QUnit,ui.scheduler(1/3)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547119834
""06.09.23, 13:55:43"",16547120062,6097953090,1,Additional QUnit,ui.scheduler(2/3)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547120062
""06.09.23, 13:55:43"",16547120335,6097953090,1,Additional QUnit,ui.scheduler(2/3)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547120335
""06.09.23, 13:55:44"",16547120551,6097953090,1,Additional QUnit,ui.scheduler(2/3)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547120551
""06.09.23, 13:55:44"",16547120797,6097953090,1,Additional QUnit,ui.scheduler(2/3)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547120797
""06.09.23, 13:55:45"",16547121052,6097953090,1,Additional QUnit,ui.scheduler(3/3)-PST8PDT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547121052
""06.09.23, 13:55:45"",16547121365,6097953090,1,Additional QUnit,ui.scheduler(3/3)-Japan,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547121365
""06.09.23, 13:55:46"",16547121684,6097953090,1,Additional QUnit,ui.scheduler(3/3)-Australia/ACT,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547121684
""06.09.23, 13:55:46"",16547121914,6097953090,1,Additional QUnit,ui.scheduler(3/3)-Europe/London,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547121914
""06.09.23, 13:55:46"",16547122196,6097953090,1,Additional QUnit,export-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547122196
""06.09.23, 13:55:47"",16547122429,6097953090,1,Additional QUnit,misc-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547122429
""06.09.23, 13:55:47"",16547122685,6097953090,1,Additional QUnit,ui-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547122685
""06.09.23, 13:55:48"",16547122923,6097953090,1,Additional QUnit,ui.editors(1/2)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547122923
""06.09.23, 13:55:48"",16547123209,6097953090,1,Additional QUnit,ui.editors(2/2)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547123209
""06.09.23, 13:55:48"",16547123456,6097953090,1,Additional QUnit,ui.htmlEditor-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547123456
""06.09.23, 13:55:49"",16547123723,6097953090,1,Additional QUnit,ui.grid(1/2)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547123723
""06.09.23, 13:55:49"",16547124017,6097953090,1,Additional QUnit,ui.grid(2/2)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547124017
""06.09.23, 13:55:50"",16547124307,6097953090,1,Additional QUnit,ui.scheduler(1/3)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547124307
""06.09.23, 13:55:50"",16547124586,6097953090,1,Additional QUnit,ui.scheduler(2/3)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547124586
""06.09.23, 13:55:51"",16547124823,6097953090,1,Additional QUnit,ui.scheduler(3/3)-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547124823
""06.09.23, 13:55:51"",16547125109,6097953090,1,Additional QUnit,viz-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547125109
""06.09.23, 13:55:51"",16547125374,6097953090,1,Additional QUnit,renovation-firefox,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547125374
""06.09.23, 13:55:52"",16547125717,6097953090,1,Additional QUnit,export-no-csp,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547125717
""06.09.23, 13:55:52"",16547125987,6097953090,1,Additional QUnit,misc(1/2)-no-csp,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547125987
""06.09.23, 13:55:53"",16547126255,6097953090,1,Additional QUnit,misc(2/2)-no-csp,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547126255
""06.09.23, 13:55:53"",16547126505,6097953090,1,Additional QUnit,ui.htmlEditor-no-csp,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547126505
""06.09.23, 13:55:54"",16547126953,6097953090,1,Additional QUnit,ui-ios10,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547126953
""06.09.23, 13:55:54"",16547127167,6097953090,1,Additional QUnit,ui-android6,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547127167
""06.09.23, 13:55:55"",16547127371,6097953090,1,Additional QUnit,ui.widgets(1/3)-shadow-dom,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547127371
""06.09.23, 13:55:55"",16547127654,6097953090,1,Additional QUnit,ui.widgets(1/3)-ios10,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547127654
""06.09.23, 13:55:56"",16547127920,6097953090,1,Additional QUnit,ui.widgets(1/3)-android6,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547127920
""06.09.23, 13:55:56"",16547128192,6097953090,1,Additional QUnit,ui.widgets(2/3)-shadow-dom,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547128192
""06.09.23, 13:55:57"",16547128480,6097953090,1,Additional QUnit,ui.widgets(2/3)-ios10,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547128480
""06.09.23, 13:55:57"",16547128708,6097953090,1,Additional QUnit,ui.widgets(2/3)-android6,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547128708
""06.09.23, 13:55:58"",16547128973,6097953090,1,Additional QUnit,ui.widgets(3/3)-shadow-dom,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547128973
""06.09.23, 13:55:58"",16547129206,6097953090,1,Additional QUnit,ui.widgets(3/3)-ios10,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547129206
""06.09.23, 13:55:58"",16547129446,6097953090,1,Additional QUnit,ui.widgets(3/3)-android6,23_2_tabs_styling_mode_fluent,cancelled,,https://github.com/DevExpress/DevExtreme/actions/runs/6097953090/job/16547129446
